iter	RMSE	R2
1733	0.4590706061	0.95902378
1734	0.459002501	0.9590359371
1735	0.4589188346	0.9590508695
1736	0.4588409993	0.9590647587
1737	0.4587290942	0.9590847234
1738	0.4585782728	0.9591116233
1739	0.4585168272	0.95912258
1740	0.4583735836	0.9591481167
1741	0.4583162354	0.9591583382
1742	0.4581780448	0.9591829635
1743	0.4579009294	0.9592323225
1744	0.4577916132	0.9592517854
1745	0.4577421903	0.9592605833
1746	0.457549443	0.9592948853
1747	0.4574768103	0.9593078076
1748	0.4573237548	0.9593350314
1749	0.4571362324	0.9593683733
1750	0.4571244299	0.9593704714
1751	0.4569666773	0.9593985088
1752	0.4568918263	0.9594118088
1753	0.4568007886	0.9594279819
1754	0.4567531918	0.9594364364
1755	0.4566980233	0.9594462346
1756	0.4565915111	0.9594651485
1757	0.4564209162	0.9594954327
1758	0.4563319433	0.9595112227
1759	0.4561840068	0.9595374703
1760	0.456117441	0.9595492779
1761	0.4560697621	0.9595577343
1762	0.4559365243	0.9595813607
1763	0.4559196182	0.9595843581
1764	0.4558573757	0.9595953925
1765	0.4557538907	0.9596137351
1766	0.4556146014	0.9596384173
1767	0.4553821674	0.9596795881
1768	0.4553497245	0.959685333
1769	0.4551995147	0.9597119265
1770	0.455112044	0.9597274084
1771	0.4548836554	0.9597678182
1772	0.4547169765	0.9597972966
1773	0.4547118736	0.959798199
1774	0.4545791443	0.9598216651
1775	0.454536193	0.9598292574
1776	0.4543469208	0.9598627052
1777	0.4542945387	0.9598719596
1778	0.4541565061	0.9598963408
1779	0.4541303794	0.9599009549
1780	0.4539721297	0.9599288964
1781	0.4539292695	0.9599364624
1782	0.4537663425	0.9599652169
1783	0.4536570159	0.9599845059
1784	0.4535773033	0.959998567
1785	0.4534401766	0.96002275
1786	0.4533726127	0.9600346626
1787	0.4533206072	0.9600438308
1788	0.4532822936	0.9600505845
1789	0.4531611466	0.9600719359
1790	0.4529822392	0.9601034567
1791	0.4528510817	0.9601265569
1792	0.4527070115	0.9601519235
1793	0.4526735156	0.96015782
1794	0.4526201357	0.960167216
1795	0.4526116468	0.9601687101
1796	0.4525359836	0.9601820262
1797	0.4524758439	0.9601926087
1798	0.4524668987	0.9601941826
1799	0.45230628	0.9602224385
1800	0.452119861	0.9602552206
1801	0.4521120299	0.9602565974
1802	0.4520342362	0.9602702733
1803	0.4520046828	0.9602754681
1804	0.4518020934	0.9603110693
1805	0.4517040224	0.9603282977
1806	0.4516122665	0.9603444133
1807	0.4515795681	0.9603501555
1808	0.4515113403	0.9603621358
1809	0.4515004375	0.9603640501
1810	0.4512614192	0.9604060044
1811	0.4512553897	0.9604070625
1812	0.4511019447	0.9604339843
1813	0.4510049578	0.9604509958
1814	0.4509657239	0.9604578765
1815	0.450959763	0.9604589218
1816	0.4508245617	0.9604826277
1817	0.4506961814	0.960505131
1818	0.4506285334	0.9605169862
1819	0.4506226123	0.9605180238
1820	0.4505654175	0.9605280456
1821	0.4505516599	0.9605304561
1822	0.4504212403	0.960553303
1823	0.4503144627	0.9605720033
1824	0.4503063985	0.9605734155
1825	0.4502017166	0.9605917442
1826	0.4500050283	0.9606261708
1827	0.4497905998	0.9606636853
1828	0.4497604408	0.9606689602
1829	0.4496556557	0.9606872847
1830	0.4494235168	0.9607278654
1831	0.4493524651	0.9607402818
1832	0.4493227026	0.9607454824
1833	0.4492904567	0.9607511164
1834	0.4492365712	0.9607605304
1835	0.449162615	0.9607734491
1836	0.4491569292	0.9607744422
1837	0.4489390805	0.9608124831
1838	0.4487280472	0.9608493163
1839	0.4486163194	0.9608688099
1840	0.4484501299	0.9608977968
1841	0.4483330111	0.9609182182
1842	0.4481557102	0.9609491232
1843	0.4480216038	0.960972491
1844	0.4479496676	0.9609850228
1845	0.4478630494	0.9610001097
1846	0.4477747791	0.9610154813
1847	0.4475298452	0.9610581189
1848	0.4474120025	0.9610786244
1849	0.4473219868	0.9610942841
1850	0.4472398914	0.9611085633
1851	0.4471483804	0.961124477
1852	0.4470421618	0.9611429443
1853	0.4468982795	0.9611679529
1854	0.4468927043	0.9611689218
1855	0.4468679014	0.961173232
1856	0.4467404918	0.9611953691
1857	0.4465526577	0.9612279935
1858	0.4464096172	0.9612528285
1859	0.4463612759	0.9612612199
1860	0.4461891776	0.9612910862
1861	0.4460268058	0.9613192541
1862	0.4459236217	0.9613371488
1863	0.4457212134	0.9613722396
1864	0.4456363683	0.9613869442
1865	0.4455684636	0.9613987107
1866	0.4454957409	0.9614113102
1867	0.4454717842	0.9614154604
1868	0.4454580074	0.9614178469
1869	0.4453886766	0.9614298557
1870	0.4453406824	0.9614381678
1871	0.4451207438	0.9614762471
1872	0.4449559682	0.9615047634
1873	0.444943895	0.9615068524
1874	0.4448780422	0.9615182457
1875	0.4447939752	0.9615327879
1876	0.4447710226	0.9615367578
1877	0.4446731063	0.9615536913
1878	0.4446301243	0.9615611234
1879	0.4445534486	0.9615743796
1880	0.4444596394	0.961590595
1881	0.444308193	0.961616766
1882	0.4442384497	0.9616288151
1883	0.4439863507	0.961672353
1884	0.4439110789	0.9616853477
1885	0.4437620458	0.96171107
1886	0.4437513343	0.9617129184
1887	0.44363054	0.9617337599
1888	0.4434523755	0.9617644896
1889	0.4434230747	0.9617695422
1890	0.4432670494	0.9617964415
1891	0.4431208992	0.9618216296
1892	0.4430568573	0.9618326642
1893	0.4429820844	0.9618455458
1894	0.4428701866	0.9618648191
1895	0.442824628	0.9618726647
1896	0.4427292262	0.9618890912
1897	0.4426735203	0.9618986811
1898	0.4426501764	0.9619026995
1899	0.4425737112	0.9619158605
1900	0.4424820248	0.9619316384
1901	0.4424450311	0.9619380035
1902	0.4423737314	0.9619502699
1903	0.442226004	0.9619756785
1904	0.4421980027	0.9619804936
1905	0.4420422701	0.9620072682
1906	0.4419696685	0.9620197472
1907	0.4419420117	0.9620245003
1908	0.4416574305	0.962073392
1909	0.4415206951	0.9620968722
1910	0.4414014572	0.9621173418
1911	0.441147346	0.9621609467
1912	0.441135556	0.9621629693
1913	0.4410902402	0.9621707425
1914	0.441024124	0.9621820823
1915	0.4408700892	0.9622084947
1916	0.4408414674	0.9622134015
1917	0.4407709736	0.9622254853
1918	0.440750732	0.9622289546
1919	0.4405839943	0.9622575271
1920	0.4403482304	0.9622979095
1921	0.4403037523	0.9623055255
1922	0.4401028256	0.9623399204
1923	0.4400476642	0.9623493602
1924	0.4399305544	0.9623693975
1925	0.4398494107	0.9623832779
1926	0.4396434649	0.9624184953
1927	0.4393478795	0.9624690127
1928	0.4392801615	0.9624805813
1929	0.439176742	0.9624982456
1930	0.4390765414	0.9625153561
1931	0.4389110074	0.9625436146
1932	0.4387104784	0.9625778328
1933	0.4386002597	0.9625966338
1934	0.4385706805	0.9626016786
1935	0.4384681162	0.9626191685
1936	0.4382536983	0.9626557192
1937	0.4382469608	0.9626568674
1938	0.4380762742	0.9626859503
1939	0.4378059369	0.9627319891
1940	0.4377472602	0.9627419781
1941	0.437651266	0.962758317
1942	0.437578572	0.9627706877
1943	0.4375206895	0.9627805364
1944	0.4374238763	0.9627970062
1945	0.4372414084	0.9628280376
1946	0.4371281176	0.9628472979
1947	0.4370509414	0.9628604155
1948	0.4369378564	0.9628796325
1949	0.4367131402	0.9629178045
1950	0.4365958978	0.9629377124
1951	0.4364513986	0.9629622412
1952	0.4363444442	0.9629803915
1953	0.4362281341	0.9630001244
1954	0.4361916015	0.9630063214
1955	0.4361262775	0.9630174009
1956	0.4360683837	0.9630272188
1957	0.4359332727	0.9630501265
1958	0.4358597669	0.9630625862
1959	0.4356239073	0.9631025517
1960	0.4354584053	0.9631305825
1961	0.4353447287	0.9631498296
1962	0.4351386758	0.9631847044
1963	0.435097524	0.9631916674
1964	0.4350266585	0.9632036566
1965	0.4349000906	0.9632250648
1966	0.434775768	0.9632460871
1967	0.4347016362	0.9632586195
1968	0.4346392192	0.9632691698
1969	0.4344345749	0.9633037502
1970	0.4343213351	0.9633228782
1971	0.4342624431	0.963332824
1972	0.4341750979	0.9633475726
1973	0.4341202572	0.9633568312
1974	0.4341136772	0.963357942
1975	0.4340578453	0.9633673665
1976	0.4340058801	0.9633761373
1977	0.4339498138	0.963385599
1978	0.4338484044	0.9634027098
1979	0.4335898764	0.9634463131
1980	0.4334977057	0.9634618523
1981	0.4334339588	0.9634725976
1982	0.4332920175	0.9634965177
1983	0.4331801853	0.9635153583
1984	0.4331133511	0.9635266156
1985	0.4330999438	0.9635288737
1986	0.4330736675	0.963533299
1987	0.4329396694	0.963555862
1988	0.4328642711	0.9635685547
1989	0.4328409876	0.9635724738
1990	0.4328153426	0.9635767902
1991	0.4327945282	0.9635802934
1992	0.4326974557	0.9635966289
1993	0.4326306858	0.9636078629
1994	0.432469943	0.9636349007
1995	0.4322790507	0.9636669967
1996	0.4322363482	0.9636741746
1997	0.4321775974	0.963684049
1998	0.432090543	0.9636986779
1999	0.4320603664	0.9637037482
2000	0.4319160939	0.963727984
2001	0.4318595636	0.9637374782
2002	0.4318003095	0.9637474284
2003	0.431775108	0.96375166
2004	0.4317455096	0.9637566295
2005	0.4317390517	0.9637577137
2006	0.4316766359	0.9637681919
2007	0.4315122408	0.9637957829
2008	0.4312731013	0.9638358998
2009	0.4311402544	0.9638581759
2010	0.4311013423	0.9638646995
2011	0.4310226955	0.9638778828
2012	0.4309472985	0.9638905191
2013	0.4307293119	0.9639270404
2014	0.4306897079	0.9639336737
2015	0.4306234314	0.9639447729
2016	0.4305986575	0.9639489214
2017	0.4304791345	0.9639689323
2018	0.430320122	0.963995546
2019	0.4302950367	0.9639997436
2020	0.4302717476	0.9640036404
2021	0.4301813239	0.9640187685
2022	0.4301424775	0.9640252665
2023	0.4301316106	0.9640270842
2024	0.4299652025	0.964054913
2025	0.429899893	0.964065832
2026	0.4298451781	0.9640749783
2027	0.4297837723	0.9640852418
2028	0.4296773143	0.9641030318
2029	0.4294667961	0.9641381983
2030	0.4294233157	0.9641454594
2031	0.4293039273	0.9641653932
2032	0.4292781302	0.9641696997
2033	0.4291196623	0.9641961483
2034	0.4291093497	0.9641978692
2035	0.4289754979	0.9642202012
2036	0.4288692255	0.9642379268
2037	0.4287665031	0.9642550562
2038	0.4287309865	0.9642609778
2039	0.4285473329	0.9642915899
2040	0.4284194298	0.9643129016
2041	0.4282532219	0.9643405863
2042	0.4281926984	0.9643506648
2043	0.4281697805	0.9643544808
2044	0.4281013328	0.9643658766
2045	0.4280856389	0.9643684892
2046	0.428025506	0.9643784987
2047	0.4279093801	0.9643978247
2048	0.4278379694	0.9644097065
2049	0.4276805279	0.9644358957
2050	0.4275822684	0.9644522355
2051	0.4274128769	0.9644803952
2052	0.4273660077	0.9644881848
2053	0.4273016636	0.9644988773
2054	0.42729239	0.9645004182
2055	0.4270610279	0.9645388511
2056	0.4269957997	0.9645496827
2057	0.4267527412	0.96459003
2058	0.4266549554	0.9646062557
2059	0.4265326681	0.9646265418
2060	0.4264786562	0.9646355
2061	0.4264519184	0.9646399341
2062	0.4262284181	0.9646769883
2063	0.4262099266	0.9646800532
2064	0.4261098151	0.9646966437
2065	0.4261039232	0.96469762
2066	0.4259496865	0.9647231721
2067	0.4258574052	0.9647384558
2068	0.4258302423	0.9647429539
2069	0.425760582	0.9647544881
2070	0.425622817	0.9647772935
2071	0.4256019742	0.9647807431
2072	0.4255447318	0.9647902163
2073	0.4253363118	0.9648246974
2074	0.4251620887	0.964853508
2075	0.4251001725	0.964863744
2076	0.4249606118	0.9648868107
2077	0.4249324997	0.9648914562
2078	0.4248520587	0.9649047473
2079	0.4248261493	0.9649090277
2080	0.4247747261	0.9649175223
2081	0.4246704121	0.964934751
2082	0.4245663835	0.9649519282
2083	0.4245402972	0.964956235
2084	0.4244925379	0.9649641192
2085	0.4244103787	0.96497768
2086	0.4243840761	0.9649820208
2087	0.4243411478	0.9649891049
2088	0.424197072	0.9650128753
2089	0.4241385181	0.9650225335
2090	0.4240732876	0.9650332914
2091	0.4240079045	0.9650440728
2092	0.4239544381	0.965052888
2093	0.4239483372	0.9650538938
2094	0.4238413844	0.9650715238
2095	0.4236556964	0.9651021219
2096	0.4235520775	0.9651191907
2097	0.4235050005	0.9651269441
2098	0.4233102138	0.9651590158
2099	0.4232068499	0.9651760286
2100	0.4231957188	0.9651778605
2101	0.4230624674	0.9651997859
2102	0.4229413079	0.9652197156
2103	0.4228054977	0.9652420486
2104	0.4227951559	0.9652437489
2105	0.4227807061	0.9652461246
2106	0.4226670603	0.9652648062
2107	0.4226146583	0.9652734185
2108	0.4225775958	0.9652795092
2109	0.4224242362	0.9653047057
2110	0.4224022395	0.965308319
2111	0.4221502296	0.9653497015
2112	0.4220881233	0.9653598962
2113	0.4218848115	0.9653932591
2114	0.4217928228	0.9654083489
2115	0.4217105787	0.9654218375
2116	0.4215777062	0.9654436238
2117	0.4213632852	0.9654787667
2118	0.4212857552	0.9654914692
2119	0.4210706313	0.9655267028
2120	0.4208865619	0.965556836
2121	0.4207060866	0.965586368
2122	0.4206329392	0.9655983338
2123	0.4206096333	0.9656021458
2124	0.4204403027	0.9656298363
2125	0.4204185515	0.9656333925
2126	0.4203582357	0.9656432526
2127	0.4202692423	0.9656577983
2128	0.4202141134	0.9656668074
2129	0.4200915038	0.9656868399
2130	0.4198102377	0.9657327723
2131	0.419673225	0.9657551361
2132	0.4195963691	0.9657676776
2133	0.4195049925	0.9657825857
2134	0.4193482125	0.9658081568
2135	0.4192986163	0.9658162441
2136	0.4191514071	0.9658402426
2137	0.4191140445	0.9658463323
2138	0.4191087341	0.9658471978
2139	0.4190174442	0.9658620744
2140	0.4188121436	0.9658955185
2141	0.4187297967	0.9659089284
2142	0.4186364029	0.9659241341
2143	0.4185621015	0.9659362289
2144	0.4184508254	0.9659543384
2145	0.4183471563	0.9659712056
2146	0.4181652402	0.9660007937
2147	0.41810511	0.9660105708
2148	0.4179607194	0.9660340429
2149	0.4178674071	0.9660492074
2150	0.4177243164	0.9660724551
2151	0.417636953	0.9660866449
2152	0.4175469325	0.9661012632
2153	0.4173976412	0.9661254994
2154	0.4173453462	0.966133987
2155	0.4172936035	0.966142384
2156	0.4171376424	0.9661676874
2157	0.4170559124	0.9661809437
2158	0.4169680071	0.9661951986
2159	0.4169456422	0.9661988249
2160	0.4167382506	0.9662324424
2161	0.4166870034	0.9662407469
2162	0.4166627944	0.9662446695
2163	0.4164194947	0.9662840791
2164	0.4162777882	0.9663070221
2165	0.4161921487	0.9663208838
2166	0.4160358581	0.9663461737
2167	0.4158929211	0.9663692946
2168	0.4158358325	0.9663785268
2169	0.4158305922	0.9663793741
2170	0.4158057173	0.9663833964
2171	0.4156562751	0.9664075559
2172	0.415466881	0.9664381618
2173	0.4152996624	0.9664651725
2174	0.4151447911	0.9664901791
2175	0.4149917753	0.9665148769
2176	0.4149403362	0.9665231775
2177	0.414887313	0.9665317327
2178	0.4148155273	0.9665433133
2179	0.4147497699	0.9665539197
2180	0.4146364515	0.9665721936
2181	0.414496783	0.9665947098
2182	0.4144661167	0.9665996526
2183	0.4144099354	0.9666087069
2184	0.4144030411	0.9666098179
2185	0.4142950369	0.9666272203
2186	0.4141354445	0.9666529267
2187	0.4140723206	0.9666630917
2188	0.4139030589	0.9666903406
2189	0.4138005016	0.9667068455
2190	0.4137520432	0.9667146427
2191	0.4137367609	0.9667171015
2192	0.4135987807	0.9667392973
2193	0.4135559312	0.9667461887
2194	0.413481815	0.9667581069
2195	0.4133623481	0.9667773132
2196	0.4132214108	0.9667999642
2197	0.4131075268	0.9668182615
2198	0.412964362	0.9668412562
2199	0.4129422957	0.9668447997
2200	0.4128554434	0.966858745
2201	0.4126895312	0.9668853763
2202	0.4126274169	0.9668953438
2203	0.4126234063	0.9668959873
2204	0.4124783978	0.9669192507
2205	0.4122863973	0.9669500404
2206	0.4122246237	0.9669599435
2207	0.4122212654	0.9669604819
2208	0.4120192009	0.9669928649
2209	0.4118924171	0.9670131752
2210	0.4117740824	0.9670321264
2211	0.4117064708	0.9670429519
2212	0.4114695611	0.9670808701
2213	0.4113896572	0.9670936541
2214	0.4113760938	0.9670958239
2215	0.4112640404	0.9671137468
2216	0.4112229806	0.9671203131
2217	0.4111191791	0.9671369101
2218	0.4110343095	0.9671504769
2219	0.4110210908	0.9671525897
2220	0.4108374475	0.9671819354
2221	0.4107752076	0.9671918783
2222	0.410707471	0.9672026974
2223	0.4106402301	0.9672134357
2224	0.4104498145	0.9672438352
2225	0.4104220406	0.9672482681
2226	0.4103779773	0.9672553002
2227	0.4102265222	0.9672794654
2228	0.4102215032	0.967280266
2229	0.4101185921	0.9672966806
2230	0.4099847782	0.9673180181
2231	0.4099281346	0.9673270481
2232	0.4098710327	0.96733615
2233	0.4097461815	0.9673560465
2234	0.4096298255	0.9673745838
2235	0.4093851399	0.9674135486
2236	0.4092816091	0.9674300283
2237	0.409156762	0.9674498956
2238	0.4090681941	0.9674639859
2239	0.4089470366	0.9674832561
2240	0.4088726786	0.9674950799
2241	0.4086857308	0.9675247974
2242	0.4085786386	0.9675418148
2243	0.4085011484	0.9675541255
2244	0.4084962172	0.9675549088
2245	0.40838966	0.9675718334
2246	0.4082800092	0.9675892447
2247	0.4082035033	0.9676013902
2248	0.4081819868	0.9676048056
2249	0.4079803882	0.9676367973
2250	0.4078264735	0.9676612113
2251	0.4078167778	0.967662749
2252	0.4076211157	0.967693771
2253	0.4074583726	0.9677195624
2254	0.4074098002	0.9677272582
2255	0.4073157412	0.9677421581
2256	0.4072687869	0.9677495949
2257	0.4070508118	0.9677841073
2258	0.4069967799	0.9677926594
2259	0.4069433454	0.9678011158
2260	0.4068519828	0.9678155721
2261	0.4067310579	0.967834701
2262	0.4066112418	0.9678536489
2263	0.4065016376	0.967870977
2264	0.406410297	0.9678854141
2265	0.4063885994	0.9678888431
2266	0.4062384129	0.967912573
2267	0.4060893071	0.9679361234
2268	0.4059706383	0.9679548603
2269	0.4058875057	0.967967983
2270	0.4058488702	0.9679740809
2271	0.4057902868	0.9679833259
2272	0.4057197709	0.9679944523
2273	0.4056349093	0.9680078397
2274	0.4055522426	0.9680208781
2275	0.4054375762	0.9680389592
2276	0.4053429391	0.9680538781
2277	0.4053381875	0.968054627
2278	0.4053322842	0.9680555575
2279	0.4052706647	0.9680652693
2280	0.4052072841	0.9680752571
2281	0.4050639362	0.9680978408
2282	0.4049999931	0.9681079121
2283	0.4049014037	0.9681234373
2284	0.4048480686	0.9681318345
2285	0.4047436459	0.9681482719
2286	0.4046230239	0.9681672541
2287	0.4045945717	0.9681717307
2288	0.4043930804	0.9682034243
2289	0.4043362689	0.9682123576
2290	0.4042490697	0.9682260668
2291	0.4041181974	0.9682466365
2292	0.4039563058	0.9682720725
2293	0.4039190552	0.9682779238
2294	0.4037873728	0.968298604
2295	0.4036564024	0.9683191656
2296	0.4035676129	0.9683331013
2297	0.4033730525	0.9683636273
2298	0.4032819122	0.9683779218
2299	0.4032274395	0.9683864639
2300	0.4030379881	0.9684161634
2301	0.4029899299	0.968423695
2302	0.4029306521	0.9684329838
2303	0.4027273383	0.9684648324
2304	0.4026371996	0.9684789472
2305	0.4025355998	0.968494853
2306	0.4024373796	0.9685102259
2307	0.4024062514	0.9685150971
2308	0.4022658076	0.9685370704
2309	0.4021280469	0.9685586164
2310	0.4019790527	0.968581911
2311	0.4018127504	0.9686079015
2312	0.4017789815	0.9686131778
2313	0.401712104	0.9686236258
2314	0.4015924394	0.9686423162
2315	0.4015262501	0.9686526519
2316	0.4014976166	0.9686571226
2317	0.4012797225	0.9686911332
2318	0.4012290819	0.9686990349
2319	0.4011549809	0.9687105955
2320	0.4010380848	0.9687288282
2321	0.4009668029	0.9687399437
2322	0.4007812177	0.9687688741
2323	0.4006854238	0.9687838019
2324	0.4005237498	0.9688089879
2325	0.4004850332	0.9688150178
2326	0.4003191056	0.9688408533
2327	0.4003061818	0.9688428651
2328	0.4001216519	0.9688715836
2329	0.4000745612	0.9688789103
2330	0.4000169402	0.9688878741
2331	0.3998472462	0.9689142651
2332	0.399800247	0.9689215725
2333	0.3997957401	0.9689222732
2334	0.3996034427	0.9689521621
2335	0.39955614	0.9689595122
2336	0.3995420551	0.9689617006
2337	0.3994373444	0.9689779673
2338	0.3993767077	0.9689873852
2339	0.3992446333	0.9690078936
2340	0.3991872638	0.9690167998
2341	0.3991309814	0.969025536
2342	0.3991086778	0.9690289976
2343	0.3990489322	0.9690382695
2344	0.3989769803	0.9690494338
2345	0.3989323441	0.9690563587
2346	0.3988830625	0.9690640034
2347	0.3988222767	0.9690734314
2348	0.3987573108	0.9690835061
2349	0.3987132063	0.9690903447
2350	0.3987088153	0.9690910255
2351	0.3986488768	0.969100318
2352	0.3985859261	0.969110076
2353	0.3984629744	0.9691291302
2354	0.3984171407	0.9691362318
2355	0.3982783003	0.9691577388
2356	0.39822625	0.9691657997
2357	0.3981437295	0.9691785773
2358	0.3979657308	0.9692061299
2359	0.3978902131	0.9692178157
2360	0.3977269294	0.9692430749
2361	0.3976703832	0.9692518199
2362	0.3976655684	0.9692525645
2363	0.3975557387	0.9692695462
2364	0.3974666398	0.969283319
2365	0.3974623206	0.9692839866
2366	0.3972500307	0.9693167895
2367	0.3971313148	0.9693351258
2368	0.3971227307	0.9693364514
2369	0.3970751394	0.9693438004
2370	0.396985443	0.9693576489
2371	0.3968057411	0.9693853841
2372	0.3968015785	0.9693860265
2373	0.3967145727	0.9693994503
2374	0.3966263986	0.9694130514
2375	0.3965552472	0.9694240245
2376	0.3965013544	0.9694323346
2377	0.3964415597	0.9694415535
2378	0.396402288	0.9694476075
2379	0.3962570343	0.969469994
2380	0.3962413748	0.9694724069
2381	0.3960831625	0.9694967803
2382	0.3960756477	0.9694979378
2383	0.3959498177	0.9695173152
2384	0.3959350742	0.9695195853
2385	0.3958559494	0.9695317666
2386	0.3957740579	0.9695443714
2387	0.3957419239	0.9695493167
2388	0.3956721769	0.9695600493
2389	0.3955885471	0.9695729156
2390	0.3954390265	0.9695959123
2391	0.3952983784	0.9696175364
2392	0.3952506983	0.9696248653
2393	0.395103037	0.9696475567
2394	0.3949268951	0.9696746137
2395	0.3947948933	0.9696948824
2396	0.394780954	0.9696970224
2397	0.3946923081	0.9697106296
2398	0.3944662601	0.9697453143
2399	0.3943863898	0.9697575648
2400	0.3943346791	0.9697654949
2401	0.39433074	0.9697660989
2402	0.3942842518	0.9697732271
2403	0.3941964545	0.9697866871
2404	0.3941551308	0.9697930213
2405	0.3940173338	0.9698141384
2406	0.3940050707	0.9698160174
2407	0.3938785771	0.9698353951
2408	0.393824206	0.9698437224
2409	0.3938052586	0.969846624
2410	0.3937849726	0.9698497305
2411	0.3937494121	0.9698551757
2412	0.3936603408	0.9698688125
2413	0.3935955465	0.9698787305
2414	0.3934571225	0.9698999135
2415	0.3932193612	0.9699362808
2416	0.3930933512	0.969955546
2417	0.3929837357	0.9699722996
2418	0.3927819488	0.9700031286
2419	0.3927724063	0.9700045861
2420	0.3927600605	0.9700064717
2421	0.3926741913	0.9700195853
2422	0.3925525187	0.9700381616
2423	0.3924719997	0.9700504517
2424	0.3923805746	0.9700644034
2425	0.392175762	0.9700956465
2426	0.3921729854	0.9700960699
2427	0.3921196586	0.9701042019
2428	0.3921096209	0.9701057325
2429	0.3920397459	0.970116386
2430	0.39191107	0.9701359997
2431	0.3918492408	0.9701454218
2432	0.3917415511	0.9701618291
2433	0.3916084119	0.9701821075
2434	0.3914843758	0.9702009933
2435	0.3914118795	0.9702120288
2436	0.3912297003	0.9702397514
2437	0.3911488533	0.97025205
2438	0.3910657357	0.9702646913
2439	0.3909797391	0.9702777676
2440	0.3908515855	0.9702972489
2441	0.3907928475	0.9703061758
2442	0.3906868591	0.9703222804
2443	0.3906219263	0.9703321445
2444	0.3905396883	0.9703446352
2445	0.3903952441	0.9703665677
2446	0.3902128171	0.9703942559
2447	0.3901726842	0.9704003454
2448	0.3901024589	0.9704109995
2449	0.3898909196	0.970443081
2450	0.3898466179	0.9704497975
2451	0.3897713618	0.9704612051
2452	0.3897083259	0.9704707587
2453	0.3895277665	0.9704981153
2454	0.38945205	0.9705095833
2455	0.3893981543	0.970517745
2456	0.3892432634	0.9705411947
2457	0.3891515558	0.9705550743
2458	0.3890525943	0.9705700482
2459	0.3889377837	0.9705874153
2460	0.3888580076	0.9705994799
2461	0.3886955525	0.9706240403
2462	0.3886186399	0.9706356646
2463	0.3885859084	0.9706406109
2464	0.3885405673	0.9706474619
2465	0.3884538333	0.9706605652
2466	0.3883935838	0.9706696656
2467	0.3883532823	0.9706757522
2468	0.3883045841	0.9706831061
2469	0.3882345184	0.970693685
2470	0.388192957	0.9706999593
2471	0.3880610688	0.9707198652
2472	0.387956005	0.9707357177
2473	0.3878941835	0.9707450436
2474	0.3878427094	0.9707528074
2475	0.3876757366	0.9707779848
2476	0.387633784	0.9707843091
2477	0.3874512891	0.9708118116
2478	0.3873182276	0.9708318562
2479	0.387289603	0.9708361674
2480	0.3872808276	0.970837489
2481	0.387208335	0.9708484055
2482	0.3871643543	0.9708550274
2483	0.387125918	0.9708608139
2484	0.3871159916	0.9708623082
2485	0.3870399976	0.970873747
2486	0.3870208814	0.9708766241
2487	0.3869632806	0.9708852924
2488	0.3869117526	0.9708930457
2489	0.3868066294	0.9709088602
2490	0.3867411494	0.9709187086
2491	0.3866903215	0.9709263522
2492	0.3865589122	0.9709461091
2493	0.3865068456	0.9709539353
2494	0.3864479566	0.9709627856
2495	0.3862981919	0.9709852875
2496	0.3861442159	0.9710084131
2497	0.3860927483	0.9710161409
2498	0.3860580453	0.971021351
2499	0.3857485413	0.9710677969
2500	0.3856744701	0.9710789069
2501	0.3856346833	0.9710848737
2502	0.3855071621	0.9711039938
2503	0.3853750138	0.971123801
2504	0.385305868	0.9711341622
2505	0.3852613552	0.9711408313
2506	0.3852141383	0.9711479048
2507	0.3851306993	0.9711604024
2508	0.385093529	0.9711659689
2509	0.3848880071	0.9711967378
2510	0.3847223005	0.9712215339
2511	0.3846804667	0.9712277922
2512	0.3845388685	0.97124897
2513	0.3844565746	0.9712612745
2514	0.3843313362	0.9712799949
2515	0.3842295025	0.9712952124
2516	0.3841607661	0.9713054817
2517	0.384082436	0.9713171821
2518	0.3839660106	0.9713345685
2519	0.3838793113	0.9713475123
2520	0.3837553016	0.9713660213
2521	0.3836754437	0.9713779373
2522	0.3835180007	0.9714014229
2523	0.3834950302	0.9714048486
2524	0.3833809605	0.9714218572
2525	0.3833736111	0.9714229528
2526	0.3832809535	0.9714367647
2527	0.3831860185	0.9714509127
2528	0.383060099	0.9714696727
2529	0.3829861157	0.9714806922
2530	0.3828657955	0.9714986089
2531	0.3827953949	0.9715090894
2532	0.3827443115	0.9715166931
2533	0.3826138987	0.9715361
2534	0.3824148524	0.9715657078
2535	0.3823496226	0.9715754072
2536	0.3823037924	0.971582221
2537	0.3822477035	0.9715905589
2538	0.382229421	0.9715932764
2539	0.3821797569	0.9716006578
2540	0.382131283	0.9716078615
2541	0.3820720213	0.971616667
2542	0.3820012449	0.9716271817
2543	0.3818757081	0.9716458269
2544	0.3817666258	0.9716620233
2545	0.3817353565	0.9716666652
2546	0.3815990049	0.9716869023
2547	0.3815096567	0.9717001593
2548	0.3814292096	0.971712093
2549	0.3812789366	0.9717343779
2550	0.3812235678	0.9717425867
2551	0.3811735198	0.9717500057
2552	0.3811018312	0.9717606308
2553	0.3808019397	0.9718050568
2554	0.3806283378	0.9718307582
2555	0.3805848813	0.9718371901
2556	0.3805203915	0.9718467336
2557	0.3804283612	0.9718603499
2558	0.3802292409	0.9718897994
2559	0.3801651952	0.9718992683
2560	0.3800528882	0.9719158687
2561	0.379920123	0.9719354867
2562	0.3798706363	0.9719427974
2563	0.379848977	0.9719459968
